IlmnID,CHR,Relation_to_UCSC_CpG_Island,MAPINFO,Probe_SNPs_10,Probe_SNPs
cg19693177,12,"",7060569,"",""
cg19693869,12,S_Shore,132330383,rs59117695,""
cg19694010,12,Island,130645520,"",""
cg19695022,12,Island,122064254,"",""
cg19696083,12,N_Shelf,54438419,"",""
cg19696117,12,N_Shore,5602669,"",""
cg19697239,12,Island,752646,"",""
cg19698572,12,Island,110152093,"",""
cg19698789,12,"",106473634,"",""
cg19698976,12,"",114232905,rs74905816,""
cg19699815,12,"",10086353,"",""
cg19700087,12,"",130315506,"",""
cg19700465,12,"",9479566,"",""
cg19702383,12,"",97885575,"",""
cg19703614,12,"",128732122,"",""
cg19704805,12,"",16758715,"",""
cg19705626,12,N_Shore,133066682,"",""
cg19708984,12,N_Shore,1973340,"",rs2108641
cg19710323,12,N_Shore,34499253,"",""
cg19711602,12,"",258355,rs58582184,rs56946554
cg19711815,12,"",53765078,"",""
cg19712198,12,"",113229374,"",""
cg19713038,12,Island,115121016,"",""
cg19715314,12,"",64263169,"",""
cg19717347,12,N_Shelf,129304956,"",""
cg19717508,12,"",80884329,"",""
cg19718450,12,"",114484513,rs73210940,""
cg19718686,12,S_Shelf,115141551,"",""
cg19719478,12,"",13529218,"",""
cg19719987,12,N_Shore,121175481,rs2239687,rs12231499
cg19720079,12,"",117290980,"",""
cg19720347,12,S_Shore,7024121,"",""
cg19720414,12,"",8665133,"",""
cg19720481,12,Island,2986021,"",rs12425068
cg19720753,12,S_Shelf,111477290,"",""
cg19721065,12,Island,113549986,"",""
cg19721115,12,Island,70759665,"",""
cg19722181,12,Island,69202047,"",""
cg19722371,12,Island,102271755,"",""
cg19722698,12,N_Shelf,104693930,"",""
cg19722847,12,S_Shore,30849114,"",""
cg19722888,12,S_Shore,125474998,"",""
cg19723459,12,N_Shore,113658936,"",""
cg19723563,12,Island,28123034,rs76209541,""
cg19723998,12,"",8337217,"",rs61922215
cg19724187,12,N_Shelf,63192572,"",""
cg19724555,12,S_Shore,132906439,"",""
cg19724698,12,S_Shore,133380384,"",""
cg19725903,12,Island,14721020,"",""
cg19726253,12,"",10749762,"",""
cg19726355,12,"",108027812,"",""
cg19732599,12,N_Shelf,123865592,"",""
cg19732731,12,S_Shore,123850190,"",""
cg19733514,12,N_Shore,49074123,"",""
cg19733736,12,"",56115029,"",""
cg19734374,12,"",72578886,"",""
cg19736098,12,N_Shore,132689029,"",""
cg19736226,12,Island,133363249,"",rs2242294
cg19737735,12,Island,4140624,"",""
cg19737746,12,"",96628738,"",""
cg19737972,12,Island,13044162,"",""
cg19738121,12,S_Shelf,130651287,"",""
cg19739512,12,S_Shore,123850127,"",rs28418709
cg19739704,12,"",76462508,"",""
cg19740476,12,"",130750328,"",""
cg19742064,12,N_Shelf,49713457,"",""
cg19743522,12,S_Shore,113495566,"",""
cg19744039,12,Island,6862701,"",""
cg19746591,12,"",118589087,"",rs74854713
cg19746940,12,N_Shore,114832429,"",""
cg19747195,12,"",8834135,"",""
cg19748840,12,N_Shore,132864231,"",""
cg19752449,12,Island,109915316,"",""
cg19754190,12,"",26112653,"",""
cg19754658,12,"",117147650,"",""
cg19755459,12,S_Shore,19284928,"",rs78983750
cg19757552,12,"",34546027,"",""
cg19759883,12,Island,14956454,"",rs2075268
cg19759923,12,S_Shore,105630205,"",""
cg19760651,12,"",52201104,"",""
cg19761594,12,"",54695016,"",""
cg19762427,12,"",23132186,"",rs16925564
cg19762989,12,S_Shelf,2117042,"",""
cg19763863,12,S_Shelf,115176842,"",""
cg19764348,12,"",63352052,"",""
cg19766033,12,N_Shore,123444094,"",""
cg19767052,12,"",57923229,"",""
cg19771575,12,"",132358037,"",""
cg19771626,12,S_Shore,133127043,"",""
cg19771748,12,"",117132552,"",""
cg19772445,12,"",110212311,"",""
cg19772651,12,"",57351191,"",""
cg19774315,12,N_Shore,14927093,"",""
cg19774351,12,"",6433805,"",""
cg19777783,12,S_Shore,129309376,"",""
cg19778375,12,N_Shore,297831,"",rs72310778
cg19778647,12,"",24974720,"",""
cg19781462,12,"",124744261,"",""
cg19781472,12,S_Shore,56883202,"",""
cg19781863,12,"",62918364,"",""
cg19782075,12,S_Shore,50237049,"",""
cg19783150,12,S_Shelf,22491533,"",""
cg19784205,12,"",132473879,"",""
cg19784221,12,N_Shore,49362976,"",""
cg19786751,12,"",109639296,"",""
cg19787000,12,"",127220652,"",""
cg19787532,12,N_Shore,114841880,"",""
cg19787556,12,"",34514461,"",""
cg19787644,12,N_Shore,94532246,"",""
cg19787841,12,N_Shore,53845606,"",rs77978646
cg19788831,12,Island,45444623,"",""
cg19788934,12,S_Shore,121455706,"",""
cg19789466,12,"",113344923,"",""
cg19789919,12,Island,14518548,rs56778660,""
cg19790509,12,"",130040893,"",""
cg19790626,12,Island,113903713,"",rs61930469
cg19791379,12,"",1555160,"",""
cg19792268,12,Island,29936125,"",rs74601949
cg19793718,12,Island,125473601,"",""
cg19793747,12,"",53232814,"",""
cg19793904,12,"",128943277,"",""
cg19794395,12,N_Shore,58158293,rs28934606,""
cg19794481,12,"",7073240,"",""
cg19794507,12,S_Shore,54391285,"",""
cg19795817,12,S_Shore,30976349,"",""
cg19796532,12,Island,50426901,"",""
cg19796955,12,"",64895570,"",""
cg19797308,12,Island,123636175,"",""
cg19797739,12,"",10102820,"",""
cg19815634,12,"",6280998,"",rs60643535
cg19816075,12,"",113408421,rs55934941,""
cg19816327,12,N_Shore,54610914,"",""
cg19816586,12,"",79796307,"",""
cg19816667,12,S_Shore,49741715,"",""
cg19817165,12,N_Shore,68041318,"",""
cg19817767,12,"",117147165,"",""
cg19818293,12,S_Shore,96429861,"",rs11108383
cg19819049,12,S_Shore,25540253,"",""
cg19821475,12,"",132076333,"",rs73469759
cg19824362,12,S_Shore,95467522,"",""
cg19824441,12,"",57388312,"",""
cg19826026,12,"",15114393,"",""
cg19830000,12,Island,45270312,"",""
cg19834563,12,"",132269643,"",""
cg19834585,12,Island,132824612,"",""
cg19835839,12,Island,120966954,"",""
cg19837214,12,N_Shelf,133402551,"",""
cg19838358,12,Island,133304061,"",""
cg19839698,12,"",34754948,rs74072791,rs76188860
cg19841572,12,"",2039752,"",""
cg19842065,12,Island,56660480,"",""
cg19842134,12,N_Shore,54070591,"",""
cg19843028,12,"",56862244,rs61937735,""
cg19843457,12,S_Shelf,132288611,"",""
cg19844829,12,"",120152127,"",""
cg19846096,12,N_Shore,133049188,"",""
cg19846608,12,"",106724217,"",""
cg19846700,12,Island,56473973,"",""
cg19847271,12,Island,57146332,"",""
cg19847963,12,Island,131356126,"",""
cg19848940,12,"",112250795,"",""
cg19849478,12,"",122592277,"",""
cg19850406,12,N_Shore,117174732,"",""
cg19852344,12,Island,133463945,"",""
cg19853333,12,"",1676077,"",""
cg19854213,12,"",130919218,"",""
cg19856346,12,Island,56546403,"",""
cg19856499,12,Island,52215042,"",""
cg19858718,12,Island,123717421,"",""
cg19858749,12,S_Shore,114882068,"",rs16944293
cg19859729,12,"",3281556,"",""
cg19860663,12,N_Shore,117348460,"",""
cg19861110,12,Island,100967307,"",""
cg19861833,12,Island,6602367,rs11559082,rs71579341
cg19862427,12,"",111358545,"",rs2233257
cg19863542,12,Island,85674140,"",""
cg19863592,12,S_Shore,129338841,"",""
cg19863595,12,Island,96350605,"",""
cg19865523,12,"",132537749,"",""
cg19865748,12,"",123187073,"",""
cg19866422,12,Island,9102767,"",""
cg19866622,12,"",130422754,"",""
cg19866673,12,"",132237789,"",""
cg19869608,12,N_Shelf,56649358,"",""
cg19870512,12,Island,4919081,"",""
cg19871235,12,"",71552569,"",""
cg19871564,12,S_Shore,24716714,"",""
cg19872222,12,"",115843552,"",rs7975091
cg19872463,12,N_Shore,6881629,"",""
cg19872890,12,"",80387345,rs9788177,""
cg19872923,12,"",79457822,"",rs34237108
cg19873842,12,"",26204575,"",""
cg19874938,12,"",121131378,rs76982172,""
cg19875936,12,S_Shore,7858848,"",""
cg19877581,12,Island,62654212,"",""
cg19878637,12,"",6148451,"",""
cg19878849,12,S_Shore,112546749,"",""
cg19878987,12,S_Shore,21810999,"",""
cg19879537,12,S_Shore,110157712,rs61943760,""
cg19880077,12,N_Shore,131975791,"",""
cg19880722,12,Island,121735139,"",""
cg19880852,12,"",52948071,"",""
cg19880901,12,"",55029660,rs75685099,""
cg19887547,12,N_Shore,132935105,"",""
cg19887700,12,Island,115136200,"",""
cg19888369,12,"",82123681,"",rs73151325
cg19888509,12,Island,125145641,rs56799898,rs11057733
cg19888787,12,Island,125399898,"",""
cg19889044,12,"",131535403,rs77329627,""
cg19890059,12,"",115948398,"",""
cg19891951,12,Island,49393307,"",""
cg19892287,12,N_Shore,54412688,"",""
cg19892758,12,S_Shelf,100664044,rs80294810,""
cg19893032,12,"",45743205,rs76107262,""
cg19893132,12,"",125425209,"",""
cg19893185,12,"",52828252,"",""
cg19893316,12,"",26832094,"",""
cg19893439,12,N_Shore,56617730,rs73340401,""
cg19893717,12,Island,62653989,"",""
cg19894076,12,"",101187957,"",""
cg19894085,12,"",66633274,rs79969107,""
cg19894262,12,"",122657668,"",""
cg19895345,12,Island,125051689,"",""
cg19896347,12,"",124265002,"",""
cg19896351,12,N_Shelf,99035615,"",""
cg19896556,12,Island,120651942,"",""
cg19897003,12,Island,113592610,"",""
cg19898108,12,S_Shelf,54383692,"",""
cg19898258,12,N_Shore,52399891,"",""
cg19904398,12,Island,2986427,rs78223920,""
cg19907625,12,Island,10876053,"",""
cg19928450,12,N_Shore,54348629,"",""
cg19939178,12,S_Shore,107976961,"",""
cg19942083,12,"",7070562,"",""
cg19943325,12,"",77018107,"",""
cg19944705,12,"",53242733,"",""
cg19945202,12,Island,2788847,"",rs1051375
cg19945931,12,Island,133022760,"",""
cg19946631,12,N_Shore,120933318,"",rs2233673
cg19946641,12,Island,130909093,"",""
cg19948393,12,"",52281810,"",""
cg19950097,12,Island,133018862,"",""
cg19950846,12,"",41481088,"",""
cg19950933,12,Island,125299563,"",""
cg19951006,12,"",56732615,"",rs59094153
cg19952067,12,"",49062856,"",rs74089365
cg19952303,12,Island,85306323,"",""
cg19953599,12,Island,64173672,"",""
cg19954205,12,"",122211282,"",""
cg19958298,12,Island,112563295,"",""
cg19959477,12,"",52610273,"",""
cg19959974,12,Island,75905392,"",""
cg19963602,12,"",94975601,"",rs34288683
cg19963684,12,"",94508273,"",""
cg19965424,12,"",107134571,"",rs11375941
cg19966154,12,Island,72056819,"",""
cg19967582,12,S_Shore,123921544,"",""
cg19967717,12,Island,32552526,"",""
cg19967846,12,N_Shore,133293493,"",""
cg19968041,12,N_Shore,133364866,"",""
cg19968199,12,"",68056168,"",""
cg19969113,12,Island,118810441,"",""
cg19969606,12,Island,113901665,rs10625316,rs34518423
cg19970338,12,"",534563,"",""
cg19971300,12,"",110784257,"",""
cg19972591,12,Island,120966863,"",""
cg19974223,12,"",52281676,"",""
cg19974474,12,Island,56136812,"",""
cg19975025,12,"",88703531,"",""
cg19975849,12,"",116310045,"",""
cg19975916,12,"",123215308,rs34142342,""
cg19975931,12,Island,123237179,"",""
cg19977966,12,N_Shore,54332695,"",rs34421542
cg19978540,12,"",3409405,"",""
cg19979750,12,S_Shore,123352680,"",""
cg19979853,12,"",92456539,"",rs35610275
cg19980192,12,"",128732956,"",rs7312565
cg19980929,12,S_Shore,42632907,"",""
cg19981263,12,Island,14927351,"",""
cg19981475,12,"",81544296,"",""
cg19981660,12,N_Shore,132434166,"",""
cg19985911,12,"",58209674,"",""
cg19987288,12,Island,56122958,"",""
cg19987540,12,N_Shelf,72145031,"",rs74101515
cg19988880,12,S_Shore,120315283,"",""
cg19989018,12,"",51592080,"",""
cg19989277,12,N_Shore,133018735,rs55772306,""
cg19992375,12,"",65067877,"",""
cg19992906,12,"",126055778,"",""
cg19993006,12,S_Shore,111807180,"",""
cg19995117,12,"",2880862,"",""
cg19995539,12,N_Shelf,120539137,"",""
cg19995654,12,"",66628777,rs3183729,""
cg19997236,12,Island,121790271,"",""
cg19998289,12,"",121861616,"",""
cg19998368,12,Island,64784252,"",""
cg19998991,12,S_Shore,6420036,"",""
cg20000049,12,N_Shore,123464758,"",""
cg20000602,12,"",124733846,"",""
cg20001810,12,"",52829316,"",""
cg20002729,12,Island,110318525,"",""
cg20003124,12,S_Shelf,4557277,"",""
cg20003138,12,Island,101673791,"",""
cg20003635,12,"",75707098,"",""
cg20004315,12,"",47985234,"",""
cg20004324,12,"",24610099,"",""
cg20005057,12,N_Shore,10364834,"",""
cg20005415,12,"",32271511,"",""
cg20006729,12,N_Shelf,7033146,"",rs7310420
cg20006825,12,N_Shore,6874964,"",""
cg20007569,12,N_Shore,62584726,"",""
cg20009327,12,N_Shore,57869031,"",""
cg20009594,12,Island,8549511,rs9668148,""
cg20009923,12,"",89632030,"",""
cg20010369,12,N_Shore,10365030,"",""
cg20010506,12,Island,62585467,"",""
cg20010714,12,"",120740057,"",""
cg20011998,12,"",58138773,"",""
cg20012848,12,S_Shelf,52435420,"",""
cg20013021,12,Island,131323926,"",rs77421487
cg20014284,12,Island,112563241,"",""
cg20014596,12,N_Shore,50898483,"",""
cg20023354,12,Island,34175443,"",""
cg20023647,12,"",102961675,"",""
cg20024259,12,"",392537,"",""
cg20024577,12,"",56894600,"",rs56222928
cg20024953,12,"",57584802,"",""
cg20025086,12,"",109569130,"",""
cg20025970,12,"",22089560,"",""
cg20026737,12,"",88389682,"",""
cg20027157,12,S_Shore,11324778,"",""
cg20027314,12,"",108258022,"",""
cg20029003,12,Island,6862076,"",""
cg20029881,12,"",57545877,"",""
cg20030799,12,"",5127222,"",rs67560552
cg20031632,12,"",11215083,"",""
cg20033071,12,S_Shore,32112939,"",""
cg20033256,12,S_Shore,123756791,"",""
cg20033731,12,N_Shore,2161371,"",""
cg20035679,12,"",3563432,"",""
cg20037773,12,N_Shore,45609616,"",""
cg20038794,12,Island,22697644,"",""
cg20039944,12,Island,120884114,"",""
cg20040306,12,"",10163345,"",""
cg20040891,12,N_Shore,133007812,rs1317522,""
cg20041366,12,Island,62586267,"",""
cg20041683,12,Island,10766282,"",""
cg20043467,12,N_Shore,38531077,"",""
cg20043699,12,"",91445017,"",""
cg20044376,12,"",4967126,"",rs76784528
cg20045970,12,S_Shore,110319019,"",""
cg20046388,12,Island,105501795,"",""
cg20046777,12,"",61961255,"",""
cg20047055,12,"",10608067,"",""
cg20047677,12,"",113865876,"",""
cg20048599,12,"",6992923,"",rs12814489
cg20048870,12,Island,57399932,"",""
cg20049294,12,N_Shore,120875556,"",""
cg20049663,12,N_Shore,6602643,rs11545053,""
cg20050826,12,Island,52995295,"",""
cg20050828,12,Island,131303094,"",""
cg20051772,12,N_Shore,56325015,"",""
cg20051875,12,"",68201286,"",""
cg20053158,12,N_Shore,103351206,"",""
cg20053885,12,"",101988604,"",rs74354770
cg20054248,12,"",56414508,rs75143485,""
cg20054385,12,S_Shelf,133060217,"",""
cg20054394,12,Island,132938338,"",""
cg20054420,12,"",22590199,"",""
cg20054939,12,Island,133614314,"",""
cg20055426,12,Island,127211421,"",""
cg20055546,12,S_Shore,122018463,"",""
cg20056324,12,"",55413610,"",rs1488033
cg20056593,12,S_Shelf,132993150,"",""
cg20057066,12,"",116971500,"",""
cg20058043,12,Island,130646370,"",""
cg20059012,12,N_Shore,53613154,rs12368757,""
cg20059682,12,"",52201821,"",""
cg20059881,12,S_Shelf,56655821,"",""
cg20060185,12,"",131162951,"",""
cg20060206,12,"",16758713,"",""
cg20060685,12,S_Shore,106533898,"",""
cg20064897,12,Island,132900620,"",""
cg20065117,12,"",106133609,rs11112709,""
cg20065153,12,S_Shelf,132656788,"",""
cg20065216,12,"",12625652,"",rs2111273
cg20065718,12,Island,133430224,"",""
cg20066120,12,Island,120554733,"",""
cg20066391,12,"",22853979,"",""
cg20066677,12,"",133424420,"",""
cg20067526,12,"",103798514,"",""
cg20068320,12,Island,54484351,"",""
cg20069718,12,N_Shore,50898249,"",rs11169466
cg20069939,12,"",124512038,"",""
cg20069972,12,"",49981340,"",""
cg20071491,12,S_Shore,52310432,"",""
cg20072118,12,S_Shore,52653637,"",""
cg20074699,12,"",25404488,"",""
cg20075675,12,N_Shelf,106458455,"",""
cg20076718,12,"",11754972,"",""
cg20077028,12,S_Shore,52208899,"",""
cg20077773,12,"",46851689,"",""
cg20078025,12,N_Shore,54518743,"",""
cg20078074,12,"",132084653,"",rs28396305
cg20078640,12,Island,92539621,"",""
cg20079734,12,"",124325907,"",""
cg20080079,12,"",85430174,"",""
cg20088913,12,"",10107302,"",rs36123501
cg20088964,12,N_Shore,66217432,"",""
cg20089491,12,"",92257477,"",""
cg20089799,12,"",3384898,"",""
cg20089935,12,"",133324714,"",""
cg20090301,12,"",77756101,"",""
cg20090497,12,"",10962437,"",""
cg20090957,12,Island,112279883,rs11066043,""
cg20091128,12,Island,104234963,"",""
cg20092036,12,N_Shore,109914141,"",""
cg20092046,12,"",121476596,"",""
cg20092892,12,Island,52258077,"",""
cg20093940,12,N_Shelf,6930084,"",""
cg20094279,12,S_Shore,132856142,"",""
cg20094699,12,"",105115605,"",""
cg20095338,12,Island,76478402,"",""
cg20095669,12,"",27691111,rs66493962,""
cg20095851,12,"",6486701,"",""
cg20096614,12,Island,95397429,rs11554615,""
cg20097289,12,"",112888005,"",rs16942067
cg20098478,12,Island,65515862,"",""
cg20098659,12,"",10183364,"",""
cg20098848,12,"",64936808,"",""
cg20099830,12,N_Shore,114842031,"",""
cg20100801,12,"",95987654,"",""
cg20100969,12,Island,74931493,"",""
cg20102336,12,S_Shore,113376681,"",""
cg20102673,12,Island,49933539,"",""
cg20104126,12,S_Shelf,46665816,"",rs10506267
cg20104243,12,S_Shelf,133060347,"",""
cg20104341,12,Island,54338937,"",""
cg20107346,12,"",88803163,"",""
cg20108695,12,"",111598328,"",""
cg20109233,12,"",114313136,"",""
cg20109361,12,"",670712,"",""
cg20109840,12,Island,133019038,"",rs58140554
cg20111269,12,N_Shelf,107972364,"",rs11113404
cg20111978,12,"",130959558,"",""
cg20112159,12,"",80907159,"",""
cg20113307,12,"",51510124,"",""
cg20113500,12,S_Shore,113773013,"",""
cg20114528,12,S_Shore,48552006,"",""
cg20115910,12,S_Shore,49934906,"",""
cg20116199,12,S_Shore,64784686,"",""
cg20116513,12,"",16237483,"",""
cg20116805,12,N_Shelf,54363054,rs56673894,""
cg20119464,12,N_Shore,50015929,"",""
cg20121012,12,"",93516072,"",""
cg20121920,12,S_Shelf,124833935,"",""
cg20124078,12,"",129460903,"",""
cg20125543,12,"",1655632,rs79545676,rs74379142
cg20126098,12,"",91710375,"",rs57706372
cg20126546,12,"",101188278,"",""
cg20128444,12,Island,77459918,"",""
cg20130615,12,"",124383718,"",""
cg20130751,12,Island,57881856,"",""
cg20131578,12,Island,120541733,"",""
cg20131897,12,N_Shelf,52305332,"",""
cg20132003,12,"",122079418,"",rs3825174
cg20132581,12,"",125233163,"",""
cg20132724,12,Island,27175490,"",""
cg20135711,12,S_Shore,53592259,"",""
cg20136009,12,"",27724940,"",""
cg20137441,12,N_Shore,133130026,"",""
cg20137586,12,Island,95043552,"",""
cg20139683,12,Island,133250118,rs4883555,""
cg20140110,12,Island,29936845,"",""
cg20141578,12,"",12225262,"",""
cg20143415,12,N_Shelf,117473375,"",""
cg20143982,12,N_Shore,7341252,"",""
cg20146873,12,S_Shore,133296598,"",rs7486179
cg20149600,12,Island,53440686,"",rs10783559
cg20151576,12,"",101365961,"",""
cg20153322,12,S_Shore,120703977,"",""
cg20154457,12,S_Shelf,7345261,"",""
cg20154932,12,Island,110888206,"",""
cg20156187,12,"",109526161,"",""
cg20156793,12,"",89768575,"",""
cg20157484,12,N_Shore,46385525,"",""
cg20158366,12,S_Shelf,124782543,"",""
cg20158669,12,Island,56320918,"",""
cg20158796,12,"",131589353,"",""
cg20161446,12,S_Shelf,72060161,"",""
cg20162066,12,"",76752028,"",""
cg20162381,12,Island,3310097,"",""
cg20162652,12,"",66629018,"",""
cg20163166,12,N_Shore,59313517,"",""
cg20163807,12,N_Shore,53773828,"",""
cg20164964,12,"",3213850,"",""
cg20166714,12,Island,113592444,"",""
cg20168533,12,Island,106751799,"",""
cg20168964,12,"",130333393,"",""
cg20169823,12,Island,116354837,"",""
cg20170147,12,N_Shelf,24712933,"",""
cg20171297,12,N_Shore,81101474,"",""
cg20173072,12,Island,77273114,"",""
cg20173428,12,N_Shore,108167502,"",""
cg20174699,12,Island,50222232,"",""
cg20177814,12,N_Shore,120906658,"",""
cg20180148,12,Island,32832336,"",""
cg20181254,12,N_Shore,53693359,"",""
cg20181262,12,N_Shore,132283956,"",""
cg20181887,12,N_Shore,123753272,"",""
cg20182983,12,Island,123470916,"",""
cg20183756,12,Island,131649195,"",""
cg20183802,12,S_Shore,57985559,"",""
cg20184271,12,"",14413090,"",rs16909794
cg20188212,12,Island,313104,"",""
cg20188490,12,"",11080457,"",""
cg20188676,12,"",70029702,"",""
cg20191512,12,"",125766801,"",""
cg20193872,12,S_Shore,107488596,"",""
cg20197130,12,"",127256717,"",""
cg20199655,12,"",25404314,"",rs7311692
cg20200335,12,"",52967554,"",""
cg20201566,12,Island,110011335,"",""
cg20201833,12,S_Shore,62654718,"",""
cg20202792,12,"",88964365,"",""
cg20203297,12,N_Shelf,102221075,"",""
cg20203596,12,Island,96337004,"",""
cg20204009,12,Island,94071654,"",""
cg20206204,12,"",13067269,"",""
cg20207414,12,"",55423208,"",""
cg20210051,12,"",41830066,"",""
cg20210501,12,Island,120884136,"",""
cg20210558,12,"",130919225,"",""
cg20210559,12,"",53047127,"",""
cg20210585,12,N_Shelf,132624257,"",""
cg20213071,12,"",131402040,rs56001920,rs77670036
cg20214067,12,N_Shore,133065776,"",""
cg20215290,12,N_Shore,32831428,"",rs59225009
cg20217872,12,"",78224480,"",rs11106898
cg20219035,12,Island,14720858,"",""
cg20220208,12,"",89413433,"",""
cg20220255,12,"",95228096,"",rs75909841
cg20222695,12,"",133323749,"",""
cg20223206,12,"",99130587,"",""
cg20224311,12,N_Shore,69978764,"",""
cg20225745,12,"",52585849,"",""
cg20228119,12,Island,99288695,"",rs2461813
cg20228385,12,"",56030407,"",""
cg20228890,12,S_Shore,131920016,"",""
cg20230370,12,S_Shore,4480362,"",""
cg20232325,12,Island,131323422,"",rs10773828
cg20232373,12,Island,122710290,"",""
cg20234947,12,Island,105478387,"",""
cg20235594,12,N_Shore,117319785,"",""
